evt_id,acct_id,sub_id,usr_id,old_plan_cd,new_plan_cd,chg_type_cd,chg_reason_cd,req_channel_cd,old_mrr_amt,new_mrr_amt,mrr_delta_amt,proration_amt,evt_ts,eff_dt,proc_ts,evt_status_cd,rollback_flg,manual_override_flg,billing_impact_flg,src_sys_cd,notes_txt,last_upd_ts
EVT001313,AC062,SUB00315,USR00728,basic,enterprise,upgrade,unknown,support,0.0,277.34,292.49,7.02,2023-07-04 00:00:00,2023-07-07,2023-07-06 00:00:00,pending,0,0,0,billing,,2023-07-07 00:00:00
EVT001314,AC061,SUB01172,,pro,pro,downgrade,support,api,101.92,0.0,-120.69,-31.16,2024-09-18 00:00:00,2024-09-15,2024-09-18 00:00:00,reversed,1,0,0,support,,2024-09-23 00:00:00
EVT001315,AC025,SUB00016,USR00538,,pro,upgrade,support,ui,0.0,0.0,,,2023-08-07 00:00:00,2023-08-09,2023-08-10 00:00:00,reversed,1,1,0,billing,backdated change,2023-08-14 00:00:00
EVT001316,AC056,SUB00549,USR00723,enterprise,,resume,support,ui,,0.0,-148.48,,2023-07-22 00:00:00,2023-07-28,2023-07-25 00:00:00,failed,1,1,1,crm,,2023-07-29 00:00:00
EVT001317,AC001,SUB00645,USR00304,basic,pro,upgrade,price,ui,0.0,0.0,-12.16,6.28,2024-05-12 00:00:00,2024-05-07,2024-05-11 00:00:00,failed,1,1,0,support,backdated change,2024-05-16 00:00:00
EVT001318,AC044,SUB00392,USR00077,basic,,resume,feature,sales,126.5,222.92,100.12,,2024-06-25 00:00:00,2024-06-15,2024-06-28 00:00:00,success,1,1,0,crm,,2024-06-29 00:00:00
EVT001319,AC010,SUB00974,USR00594,pro,,cancel,unknown,api,0.0,0.0,-13.28,13.27,2023-05-22 00:00:00,2023-05-30,2023-05-23 00:00:00,reversed,1,0,1,crm,,2023-05-27 00:00:00
EVT001320,AC073,SUB00639,USR00882,basic,basic,cancel,unknown,sales,,0.0,,,2023-11-24 00:00:00,2023-11-30,2023-11-26 00:00:00,reversed,1,1,1,billing,,2023-12-01 00:00:00
EVT001321,AC093,,,,pro,upgrade,unknown,api,84.91,154.73,79.87,1.87,2024-05-11 00:00:00,2024-05-01,2024-05-11 00:00:00,failed,1,0,0,billing,,2024-05-13 00:00:00
EVT001322,AC174,SUB00272,USR00872,basic,,downgrade,support,support,25.66,93.42,79.06,-28.05,2023-07-21 00:00:00,2023-07-23,2023-07-19 00:00:00,pending,0,0,0,billing,backdated change,2023-07-22 00:00:00
EVT001323,AC049,,,enterprise,pro,upgrade,feature,support,55.59,34.71,-38.04,-34.4,2024-07-24 00:00:00,2024-07-27,2024-07-22 00:00:00,failed,0,0,0,crm,,2024-07-26 00:00:00
EVT001324,AC150,SUB00791,USR00498,enterprise,pro,resume,unknown,ui,206.64,,-26.18,-32.52,2023-04-05 00:00:00,2023-04-13,2023-04-09 00:00:00,success,0,1,1,support,,2023-04-11 00:00:00
EVT001325,AC039,SUB00714,USR00752,basic,enterprise,resume,feature,sales,0.0,151.18,158.32,,2024-01-25 00:00:00,2024-01-27,2024-01-29 00:00:00,pending,0,1,0,billing,support correction,2024-01-30 00:00:00
EVT001326,AC129,,,enterprise,enterprise,cancel,support,ui,,135.83,102.66,,2024-01-22 00:00:00,2024-01-30,2024-01-26 00:00:00,reversed,1,1,0,support,backdated change,2024-01-29 00:00:00
EVT001327,AC156,,,enterprise,basic,resume,price,ui,0.0,295.83,278.76,,2024-07-05 00:00:00,2024-07-13,2024-07-04 00:00:00,failed,1,1,0,crm,backdated change,2024-07-07 00:00:00
EVT001328,AC121,,,basic,basic,downgrade,price,ui,39.15,138.36,94.31,,2024-06-18 00:00:00,2024-06-28,2024-06-20 00:00:00,success,1,1,1,support,,2024-06-23 00:00:00
EVT001329,AC174,,USR00233,enterprise,pro,cancel,support,sales,0.0,0.0,,,2023-10-14 00:00:00,2023-10-22,2023-10-18 00:00:00,reversed,1,1,0,support,backdated change,2023-10-18 00:00:00
EVT001330,AC057,SUB00873,USR00143,pro,,cancel,feature,api,0.0,0.0,17.85,17.21,2024-05-29 00:00:00,2024-06-05,2024-06-01 00:00:00,pending,1,0,0,crm,support correction,2024-06-06 00:00:00
EVT001331,AC087,SUB00177,USR00589,basic,enterprise,resume,price,api,,185.25,199.81,-43.16,2023-08-09 00:00:00,2023-08-12,2023-08-10 00:00:00,success,0,1,1,support,,2023-08-10 00:00:00
EVT001332,AC054,SUB01147,USR00398,pro,basic,resume,unknown,ui,0.0,0.0,-14.7,-4.35,2024-03-13 00:00:00,2024-03-04,2024-03-12 00:00:00,pending,0,1,0,support,backdated change,2024-03-14 00:00:00
EVT001333,AC009,SUB00703,USR00474,,pro,resume,support,support,0.0,79.41,83.56,,2023-04-11 00:00:00,2023-04-12,2023-04-09 00:00:00,failed,0,1,0,crm,support correction,2023-04-12 00:00:00
EVT001334,AC120,SUB00444,,enterprise,,upgrade,unknown,sales,68.05,0.0,-84.25,46.85,2023-05-13 00:00:00,2023-05-14,2023-05-12 00:00:00,success,0,1,0,billing,,2023-05-16 00:00:00
EVT001335,AC054,SUB00233,USR00606,basic,basic,resume,unknown,sales,247.12,307.41,70.09,-26.61,2024-01-12 00:00:00,2024-01-19,2024-01-15 00:00:00,pending,0,0,0,crm,backdated change,2024-01-19 00:00:00
EVT001336,AC042,SUB00080,USR00056,,,upgrade,unknown,support,0.0,0.0,11.11,-20.65,2024-05-01 00:00:00,2024-04-27,2024-05-03 00:00:00,reversed,1,0,0,support,,2024-05-07 00:00:00
EVT001337,AC132,SUB00766,USR00216,basic,basic,cancel,feature,ui,179.04,0.0,-193.42,,2023-12-27 00:00:00,2024-01-04,2024-01-01 00:00:00,failed,1,0,1,crm,support correction,2024-01-01 00:00:00
EVT001338,AC145,SUB00949,USR00777,basic,,downgrade,price,sales,0.0,0.0,-17.56,,2023-10-14 00:00:00,2023-10-05,2023-10-12 00:00:00,reversed,1,1,0,billing,,2023-10-14 00:00:00
EVT001339,AC125,SUB00103,,,basic,resume,unknown,support,0.0,41.6,55.21,,2024-04-16 00:00:00,2024-04-11,2024-04-14 00:00:00,failed,1,0,0,crm,backdated change,2024-04-18 00:00:00
EVT001340,AC158,SUB00495,USR00627,enterprise,basic,cancel,feature,support,0.0,0.0,13.73,-13.25,2024-01-20 00:00:00,2024-01-19,2024-01-19 00:00:00,failed,0,0,1,billing,support correction,2024-01-22 00:00:00
EVT001341,AC013,SUB00439,USR00246,basic,enterprise,upgrade,support,sales,0.0,82.06,88.75,,2023-01-26 00:00:00,2023-02-03,2023-01-25 00:00:00,success,1,0,1,support,support correction,2023-01-25 00:00:00
EVT001342,AC006,SUB00643,,pro,enterprise,cancel,unknown,ui,106.9,123.23,-0.38,-24.23,2024-02-14 00:00:00,2024-02-13,2024-02-15 00:00:00,pending,0,1,1,crm,support correction,2024-02-18 00:00:00
EVT001343,AC028,SUB00933,USR00743,enterprise,enterprise,downgrade,unknown,ui,,0.0,-187.49,,2024-05-14 00:00:00,2024-05-13,2024-05-15 00:00:00,failed,1,0,0,crm,,2024-05-18 00:00:00
EVT001344,AC016,SUB01003,USR00272,pro,basic,resume,support,ui,96.45,0.0,,-41.56,2023-07-23 00:00:00,2023-07-23,2023-07-27 00:00:00,failed,1,1,1,billing,backdated change,2023-07-27 00:00:00
EVT001345,AC171,SUB00288,USR00077,basic,,resume,support,api,80.73,0.0,-73.01,12.02,2023-05-26 00:00:00,2023-06-01,2023-05-27 00:00:00,reversed,1,1,1,billing,,2023-05-27 00:00:00
EVT001346,AC030,SUB01198,,pro,pro,downgrade,price,api,165.44,89.54,,-35.23,2023-02-05 00:00:00,2023-02-14,2023-02-04 00:00:00,pending,0,0,1,crm,support correction,2023-02-05 00:00:00
EVT001347,AC049,SUB00783,,enterprise,enterprise,resume,unknown,ui,74.71,0.0,-85.72,23.57,2024-11-24 00:00:00,2024-11-28,2024-11-25 00:00:00,success,0,0,1,crm,,2024-11-27 00:00:00
EVT001348,AC050,SUB00044,USR00875,basic,enterprise,upgrade,feature,sales,0.0,147.97,,,2023-04-10 00:00:00,2023-04-12,2023-04-13 00:00:00,success,0,1,1,support,,2023-04-15 00:00:00
EVT001349,AC071,SUB00588,,enterprise,,resume,support,api,,0.0,19.65,,2024-11-16 00:00:00,2024-11-10,2024-11-19 00:00:00,pending,0,1,0,support,backdated change,2024-11-19 00:00:00
EVT001350,AC159,SUB01165,USR00189,,enterprise,upgrade,price,sales,,0.0,-10.88,,2023-02-15 00:00:00,2023-02-14,2023-02-15 00:00:00,success,1,0,1,crm,,2023-02-17 00:00:00
EVT001351,AC035,SUB00979,USR00900,enterprise,,upgrade,price,ui,0.0,129.08,146.51,,2024-10-24 00:00:00,2024-10-29,2024-10-23 00:00:00,failed,0,0,0,support,,2024-10-27 00:00:00
EVT001352,AC119,SUB00753,,enterprise,,resume,support,api,239.01,293.1,,,2023-01-31 00:00:00,2023-01-25,2023-01-30 00:00:00,pending,1,1,1,billing,backdated change,2023-02-03 00:00:00
EVT001353,AC043,SUB00069,USR00245,basic,basic,downgrade,unknown,sales,0.0,42.57,26.71,-31.89,2024-02-22 00:00:00,2024-02-18,2024-02-21 00:00:00,reversed,0,0,0,crm,,2024-02-24 00:00:00
EVT001354,AC015,SUB00080,USR00705,basic,pro,cancel,unknown,api,173.31,0.0,-165.76,-7.02,2024-04-30 00:00:00,2024-05-04,2024-05-02 00:00:00,failed,1,0,1,support,,2024-05-04 00:00:00
EVT001355,AC083,SUB00805,USR00206,basic,basic,upgrade,feature,sales,0.0,,1.0,-45.52,2023-12-22 00:00:00,2023-12-17,2023-12-27 00:00:00,pending,1,1,0,billing,backdated change,2023-12-28 00:00:00
EVT001356,AC041,SUB00820,USR00210,pro,basic,resume,unknown,support,,0.0,-16.1,39.03,2023-12-18 00:00:00,2023-12-28,2023-12-22 00:00:00,pending,1,0,0,support,,2023-12-23 00:00:00
EVT001357,AC068,SUB01198,USR00529,,pro,downgrade,feature,support,0.0,0.0,-15.74,,2023-02-10 00:00:00,2023-02-14,2023-02-09 00:00:00,success,1,1,1,billing,,2023-02-10 00:00:00
EVT001358,AC012,SUB01112,USR00676,pro,enterprise,upgrade,support,ui,115.26,175.16,,,2023-12-18 00:00:00,2023-12-13,2023-12-23 00:00:00,reversed,1,1,1,crm,,2023-12-26 00:00:00
EVT001359,AC006,SUB01189,USR00559,pro,enterprise,resume,support,support,297.17,0.0,,,2023-12-19 00:00:00,2023-12-26,2023-12-22 00:00:00,pending,1,1,1,billing,support correction,2023-12-23 00:00:00
EVT001360,AC104,,USR00418,,basic,downgrade,unknown,api,0.0,275.98,287.44,,2023-12-04 00:00:00,2023-11-24,2023-12-02 00:00:00,failed,1,1,1,crm,backdated change,2023-12-04 00:00:00
EVT001361,AC170,SUB01111,,basic,basic,cancel,price,sales,0.0,0.0,-16.05,37.41,2024-03-25 00:00:00,2024-03-31,2024-03-28 00:00:00,failed,0,1,0,support,,2024-03-28 00:00:00
EVT001362,AC097,,USR00590,enterprise,pro,upgrade,price,api,0.0,236.56,241.67,,2024-02-08 00:00:00,2024-02-03,2024-02-08 00:00:00,success,1,1,0,support,,2024-02-08 00:00:00
EVT001363,AC022,SUB00516,USR00260,enterprise,enterprise,upgrade,unknown,ui,143.13,0.0,-128.84,15.29,2023-08-27 00:00:00,2023-08-28,2023-08-26 00:00:00,success,0,1,1,billing,,2023-08-27 00:00:00
EVT001364,AC161,SUB00845,USR00471,,pro,upgrade,support,api,0.0,0.0,-3.98,34.49,2024-01-04 00:00:00,2024-01-06,2024-01-05 00:00:00,success,0,1,0,support,support correction,2024-01-08 00:00:00
EVT001365,AC128,SUB00284,USR00186,enterprise,pro,downgrade,support,sales,142.09,0.0,-146.54,-45.78,2024-06-13 00:00:00,2024-06-10,2024-06-18 00:00:00,pending,1,1,1,crm,backdated change,2024-06-19 00:00:00
EVT001366,AC004,SUB00962,USR00342,pro,enterprise,upgrade,unknown,api,145.53,0.0,-131.74,,2023-10-18 00:00:00,2023-10-22,2023-10-23 00:00:00,failed,0,0,0,crm,support correction,2023-10-26 00:00:00
EVT001367,AC086,SUB00047,,basic,,downgrade,feature,sales,111.98,0.0,,29.05,2023-08-08 00:00:00,2023-08-14,2023-08-07 00:00:00,success,0,0,0,support,support correction,2023-08-08 00:00:00
EVT001368,AC104,SUB01073,,,,resume,price,support,0.0,,229.0,10.62,2023-07-18 00:00:00,2023-07-17,2023-07-23 00:00:00,success,0,0,1,crm,backdated change,2023-07-28 00:00:00
EVT001369,AC161,SUB01117,USR00313,basic,basic,downgrade,feature,support,57.32,118.71,52.88,,2024-07-24 00:00:00,2024-07-25,2024-07-29 00:00:00,success,1,0,1,crm,,2024-07-30 00:00:00
EVT001370,AC177,SUB00361,USR00024,pro,enterprise,resume,feature,api,0.0,231.66,219.79,,2023-07-30 00:00:00,2023-07-26,2023-07-31 00:00:00,success,0,1,1,support,,2023-07-31 00:00:00
EVT001371,AC027,,USR00152,enterprise,pro,resume,feature,api,67.18,249.25,198.15,,2023-01-14 00:00:00,2023-01-14,2023-01-18 00:00:00,failed,1,0,1,billing,support correction,2023-01-23 00:00:00
EVT001372,AC039,SUB00669,USR00823,pro,enterprise,downgrade,support,sales,0.0,,,,2023-11-01 00:00:00,2023-11-08,2023-11-04 00:00:00,reversed,1,0,1,crm,,2023-11-08 00:00:00
EVT001373,AC116,SUB00999,USR00742,pro,pro,upgrade,support,sales,0.0,0.0,2.12,-23.07,2024-09-30 00:00:00,2024-09-22,2024-09-28 00:00:00,pending,1,0,1,crm,support correction,2024-10-01 00:00:00
EVT001374,AC026,SUB00989,USR00236,basic,pro,cancel,price,ui,95.45,0.0,,,2024-07-10 00:00:00,2024-07-11,2024-07-12 00:00:00,success,1,1,1,support,,2024-07-16 00:00:00
EVT001375,AC020,SUB01153,,basic,,resume,feature,sales,0.0,0.0,-1.2,-28.2,2023-07-07 00:00:00,2023-07-01,2023-07-12 00:00:00,success,1,0,1,support,,2023-07-17 00:00:00
EVT001376,AC140,SUB00884,USR00358,basic,basic,resume,feature,ui,,50.79,66.55,-24.71,2023-03-07 00:00:00,2023-03-13,2023-03-07 00:00:00,failed,1,1,1,support,,2023-03-07 00:00:00
EVT001377,AC136,SUB00486,USR00641,pro,basic,cancel,unknown,support,0.0,0.0,-11.66,,2024-01-20 00:00:00,2024-01-27,2024-01-22 00:00:00,reversed,0,0,0,crm,,2024-01-23 00:00:00
EVT001378,AC046,SUB00567,USR00286,enterprise,pro,upgrade,support,ui,213.75,0.0,-204.89,-2.68,2024-06-15 00:00:00,2024-06-16,2024-06-17 00:00:00,failed,1,1,0,billing,backdated change,2024-06-22 00:00:00
EVT001379,AC044,SUB01156,USR00345,basic,,resume,price,ui,0.0,342.97,,24.56,2023-08-17 00:00:00,2023-08-21,2023-08-20 00:00:00,reversed,0,0,0,billing,,2023-08-25 00:00:00
EVT001380,AC162,,USR00824,basic,basic,resume,unknown,sales,0.0,264.66,247.42,,2024-04-30 00:00:00,2024-04-27,2024-05-01 00:00:00,pending,0,1,0,crm,,2024-05-05 00:00:00
EVT001381,AC147,SUB00170,USR00520,basic,basic,upgrade,unknown,ui,0.0,0.0,,,2024-05-02 00:00:00,2024-04-22,2024-05-04 00:00:00,pending,1,1,0,billing,backdated change,2024-05-06 00:00:00
EVT001382,AC053,SUB00331,,enterprise,pro,resume,price,ui,0.0,0.0,-9.51,,2024-06-09 00:00:00,2024-06-12,2024-06-14 00:00:00,failed,1,0,1,support,,2024-06-16 00:00:00
EVT001383,AC131,SUB00424,,pro,,upgrade,support,ui,133.95,0.0,,,2024-04-04 00:00:00,2024-04-03,2024-04-03 00:00:00,pending,1,1,0,crm,,2024-04-07 00:00:00
EVT001384,AC051,SUB01052,USR00422,enterprise,enterprise,resume,feature,api,55.68,150.31,,,2023-10-25 00:00:00,2023-10-23,2023-10-25 00:00:00,success,0,0,0,billing,support correction,2023-10-27 00:00:00
EVT001385,AC007,SUB00382,USR00454,basic,,cancel,support,api,0.0,0.0,-3.21,48.67,2024-05-15 00:00:00,2024-05-14,2024-05-17 00:00:00,failed,1,1,0,billing,,2024-05-19 00:00:00
EVT001386,AC078,SUB01179,USR00770,pro,pro,cancel,price,api,0.0,0.0,1.59,,2023-04-07 00:00:00,2023-04-14,2023-04-07 00:00:00,failed,0,1,1,billing,,2023-04-12 00:00:00
EVT001387,AC008,SUB00438,,enterprise,basic,upgrade,feature,sales,21.85,291.3,,,2024-04-16 00:00:00,2024-04-09,2024-04-15 00:00:00,success,1,1,0,billing,support correction,2024-04-18 00:00:00
EVT001388,AC172,SUB00043,,basic,enterprise,resume,feature,ui,0.0,46.18,27.62,,2024-11-03 00:00:00,2024-10-31,2024-11-05 00:00:00,pending,0,1,0,crm,backdated change,2024-11-08 00:00:00
EVT001389,AC028,SUB00447,,,,resume,feature,support,,0.0,,44.42,2024-11-28 00:00:00,2024-12-06,2024-12-02 00:00:00,reversed,0,0,1,crm,,2024-12-03 00:00:00
EVT001390,AC009,SUB00060,USR00886,pro,basic,downgrade,support,support,0.0,0.0,6.3,-36.72,2024-05-02 00:00:00,2024-05-01,2024-05-03 00:00:00,success,0,0,1,support,,2024-05-08 00:00:00
EVT001391,AC139,SUB00394,USR00780,,,resume,support,sales,0.0,0.0,,,2024-03-21 00:00:00,2024-03-17,2024-03-24 00:00:00,pending,0,0,0,crm,backdated change,2024-03-24 00:00:00
EVT001392,AC156,SUB00493,USR00889,,enterprise,cancel,support,api,0.0,171.29,182.65,17.21,2024-07-17 00:00:00,2024-07-09,2024-07-20 00:00:00,reversed,1,0,1,crm,,2024-07-22 00:00:00
EVT001393,AC056,SUB00541,USR00411,pro,basic,upgrade,price,ui,145.07,41.05,-118.79,,2024-10-19 00:00:00,2024-10-12,2024-10-22 00:00:00,pending,0,1,1,billing,,2024-10-22 00:00:00
EVT001394,AC130,SUB00395,USR00360,enterprise,enterprise,upgrade,unknown,ui,0.0,259.75,273.16,,2023-05-11 00:00:00,2023-05-18,2023-05-16 00:00:00,failed,0,1,1,billing,,2023-05-16 00:00:00
EVT001395,AC105,SUB00564,,pro,,resume,unknown,ui,230.46,0.0,,-7.01,2023-07-25 00:00:00,2023-08-01,2023-07-29 00:00:00,success,1,1,0,crm,,2023-07-29 00:00:00
EVT001396,AC166,SUB01031,USR00377,,basic,cancel,price,ui,35.62,0.0,-40.31,-49.51,2024-07-14 00:00:00,2024-07-06,2024-07-15 00:00:00,success,0,0,0,support,,2024-07-15 00:00:00
EVT001397,AC036,SUB00106,,pro,basic,downgrade,unknown,sales,207.52,0.0,-217.83,,2024-01-31 00:00:00,2024-01-23,2024-02-04 00:00:00,pending,1,0,0,crm,support correction,2024-02-04 00:00:00
EVT001398,AC083,,USR00716,,pro,upgrade,price,sales,0.0,,-6.88,6.5,2024-02-22 00:00:00,2024-02-12,2024-02-24 00:00:00,success,0,0,0,support,support correction,2024-02-28 00:00:00
EVT001399,AC066,SUB00467,USR00496,basic,enterprise,resume,unknown,sales,270.47,83.77,-187.98,,2024-08-05 00:00:00,2024-07-27,2024-08-03 00:00:00,failed,1,0,0,crm,support correction,2024-08-04 00:00:00
EVT001400,AC101,SUB00074,,enterprise,,upgrade,unknown,ui,143.03,0.0,,-25.65,2023-02-15 00:00:00,2023-02-07,2023-02-14 00:00:00,pending,0,1,1,crm,,2023-02-16 00:00:00
EVT001401,AC001,SUB00494,,enterprise,basic,resume,support,ui,297.91,239.2,-58.8,-2.3,2023-10-17 00:00:00,2023-10-23,2023-10-21 00:00:00,reversed,1,0,0,support,support correction,2023-10-21 00:00:00
EVT001402,AC055,SUB00575,USR00481,pro,,cancel,support,api,0.0,0.0,16.72,,2024-10-17 00:00:00,2024-10-26,2024-10-19 00:00:00,success,1,0,0,crm,,2024-10-21 00:00:00
EVT001403,AC009,SUB00559,USR00331,pro,enterprise,upgrade,feature,support,0.0,0.0,,-25.6,2023-02-17 00:00:00,2023-02-08,2023-02-18 00:00:00,failed,1,0,1,support,,2023-02-22 00:00:00
EVT001404,AC035,SUB00416,USR00092,,basic,downgrade,feature,support,200.08,69.86,-126.05,-27.88,2024-01-14 00:00:00,2024-01-12,2024-01-15 00:00:00,reversed,0,1,1,support,,2024-01-16 00:00:00
EVT001405,AC053,SUB00235,USR00239,,pro,resume,support,sales,0.0,84.4,91.41,,2024-07-23 00:00:00,2024-07-22,2024-07-27 00:00:00,failed,1,0,0,support,support correction,2024-07-28 00:00:00
EVT001406,AC035,,USR00670,pro,pro,downgrade,support,ui,0.0,149.31,132.21,,2023-10-21 00:00:00,2023-10-20,2023-10-22 00:00:00,success,1,1,0,crm,support correction,2023-10-22 00:00:00
EVT001407,AC079,SUB00955,USR00215,basic,enterprise,resume,support,support,0.0,0.0,-11.21,-29.46,2023-02-05 00:00:00,2023-02-04,2023-02-06 00:00:00,failed,0,1,1,crm,support correction,2023-02-09 00:00:00
EVT001408,AC014,SUB00845,USR00401,enterprise,pro,cancel,price,sales,,,330.37,-39.6,2023-11-22 00:00:00,2023-11-21,2023-11-20 00:00:00,failed,1,1,1,support,,2023-11-24 00:00:00
EVT001409,AC136,SUB00660,USR00816,,basic,resume,support,support,148.35,269.7,140.35,,2024-10-04 00:00:00,2024-10-08,2024-10-02 00:00:00,pending,0,0,0,billing,,2024-10-05 00:00:00
EVT001410,AC055,SUB00941,USR00842,,basic,upgrade,feature,sales,110.58,229.97,119.78,,2023-11-15 00:00:00,2023-11-07,2023-11-20 00:00:00,pending,1,1,0,support,,2023-11-24 00:00:00
EVT001411,AC167,SUB00844,USR00660,basic,enterprise,downgrade,unknown,ui,0.0,216.18,,,2024-02-23 00:00:00,2024-02-29,2024-02-26 00:00:00,success,0,0,1,support,backdated change,2024-02-29 00:00:00
EVT001412,AC096,SUB00074,,pro,enterprise,upgrade,support,ui,121.53,234.47,,,2024-04-29 00:00:00,2024-05-05,2024-04-27 00:00:00,pending,0,1,1,billing,backdated change,2024-04-28 00:00:00
EVT001413,AC153,SUB00145,USR00809,basic,basic,cancel,feature,sales,0.0,162.57,,-27.24,2024-11-09 00:00:00,2024-10-30,2024-11-11 00:00:00,pending,0,1,0,support,support correction,2024-11-16 00:00:00
EVT001414,AC030,SUB01038,,,pro,cancel,support,sales,0.0,95.79,81.32,,2023-10-28 00:00:00,2023-11-03,2023-10-26 00:00:00,reversed,0,1,0,support,support correction,2023-10-26 00:00:00
EVT001415,AC142,SUB00342,USR00201,pro,basic,resume,feature,support,259.39,,-251.24,16.64,2024-11-01 00:00:00,2024-11-05,2024-10-31 00:00:00,reversed,1,0,1,crm,support correction,2024-10-31 00:00:00
EVT001416,AC032,SUB00500,USR00829,basic,enterprise,upgrade,unknown,support,279.94,0.0,-275.64,12.62,2023-07-12 00:00:00,2023-07-18,2023-07-14 00:00:00,failed,1,1,1,support,backdated change,2023-07-14 00:00:00
EVT001417,AC039,SUB00779,USR00259,pro,,resume,feature,sales,0.0,283.48,,2.44,2023-11-28 00:00:00,2023-11-21,2023-12-02 00:00:00,pending,1,0,1,support,support correction,2023-12-03 00:00:00
EVT001418,AC068,SUB00981,USR00566,enterprise,basic,upgrade,support,api,0.0,0.0,-18.88,-4.16,2024-07-21 00:00:00,2024-07-30,2024-07-22 00:00:00,reversed,0,0,1,crm,backdated change,2024-07-23 00:00:00
EVT001419,AC146,SUB00293,,enterprise,enterprise,cancel,feature,ui,0.0,,130.49,,2024-11-21 00:00:00,2024-11-12,2024-11-21 00:00:00,success,1,1,1,billing,backdated change,2024-11-22 00:00:00
EVT001420,AC155,SUB00516,USR00391,basic,pro,downgrade,price,api,269.68,,-252.65,,2024-05-01 00:00:00,2024-04-30,2024-05-06 00:00:00,reversed,0,1,1,billing,backdated change,2024-05-09 00:00:00
EVT001421,AC176,,,basic,basic,cancel,price,sales,252.04,296.83,63.61,12.36,2023-01-14 00:00:00,2023-01-11,2023-01-12 00:00:00,failed,0,1,1,support,support correction,2023-01-14 00:00:00
EVT001422,AC026,SUB00116,USR00254,enterprise,basic,downgrade,unknown,sales,0.0,0.0,7.52,,2023-07-15 00:00:00,2023-07-15,2023-07-16 00:00:00,failed,1,1,1,support,backdated change,2023-07-20 00:00:00
EVT001423,AC173,SUB01192,USR00232,enterprise,basic,resume,feature,support,0.0,0.0,,,2023-04-03 00:00:00,2023-04-09,2023-04-05 00:00:00,failed,0,0,0,crm,,2023-04-10 00:00:00
EVT001424,AC080,SUB01034,USR00579,,,upgrade,price,api,0.0,319.26,316.17,,2023-07-23 00:00:00,2023-08-01,2023-07-21 00:00:00,failed,0,1,1,support,backdated change,2023-07-21 00:00:00
EVT001425,AC075,SUB00132,,basic,pro,resume,price,support,136.08,0.0,,,2024-04-14 00:00:00,2024-04-08,2024-04-14 00:00:00,failed,0,0,1,crm,support correction,2024-04-15 00:00:00
EVT001426,AC068,SUB00667,,pro,,upgrade,support,sales,190.1,0.0,,,2023-10-17 00:00:00,2023-10-13,2023-10-22 00:00:00,failed,0,0,1,support,support correction,2023-10-27 00:00:00
EVT001427,AC074,,,,enterprise,downgrade,price,sales,225.22,89.05,-141.4,,2024-02-28 00:00:00,2024-02-19,2024-03-01 00:00:00,reversed,0,1,0,crm,,2024-03-06 00:00:00
EVT001428,AC049,SUB00448,USR00883,enterprise,,upgrade,support,api,0.0,0.0,19.5,-13.67,2023-05-17 00:00:00,2023-05-14,2023-05-20 00:00:00,reversed,1,0,1,billing,support correction,2023-05-25 00:00:00
EVT001429,AC110,SUB00101,,pro,enterprise,resume,support,sales,245.27,0.0,-246.51,,2024-05-03 00:00:00,2024-05-04,2024-05-02 00:00:00,success,1,1,0,crm,support correction,2024-05-06 00:00:00
EVT001430,AC108,SUB00211,,pro,enterprise,cancel,price,sales,189.76,,-43.55,-23.89,2024-04-16 00:00:00,2024-04-15,2024-04-16 00:00:00,pending,1,1,0,billing,,2024-04-19 00:00:00
EVT001431,AC153,SUB01172,,,,downgrade,unknown,api,52.5,0.0,-44.44,35.06,2023-10-15 00:00:00,2023-10-14,2023-10-16 00:00:00,success,1,0,0,support,,2023-10-16 00:00:00
EVT001432,AC133,SUB00120,USR00275,,enterprise,downgrade,feature,sales,0.0,25.87,12.21,4.98,2024-05-07 00:00:00,2024-04-28,2024-05-10 00:00:00,reversed,1,0,1,support,backdated change,2024-05-15 00:00:00
EVT001433,AC025,SUB00453,USR00036,enterprise,pro,resume,support,ui,0.0,79.5,92.61,,2024-07-30 00:00:00,2024-07-28,2024-07-30 00:00:00,success,0,0,0,billing,backdated change,2024-08-01 00:00:00
