pmt_id,inv_id,acct_id,sub_id,pmt_amt,pmt_ccy,fx_rt,net_pmt_amt,fee_amt,pmt_method_cd,pmt_provider_cd,pmt_type_cd,retry_flg,attempt_nbr,pmt_ts,settle_dt,fail_dt,refund_dt,pmt_status_cd,reconciled_flg,manual_adj_flg,chargeback_flg,created_by_sys,last_upd_ts,notes_txt
PMT002252,INV00897,AC120,SUB00815,385.8,USD,1.0365,382.72,2.96,stripe_cc,adyen,reversal,0,2,2024-06-14 00:00:00,2024-06-12,,,success,,1,0,manual,2024-06-22 00:00:00,customer dispute
PMT002253,INV00498,AC018,SUB00657,348.57,,1.0702,346.42,2.46,paypal,stripe,reversal,1,2,2024-06-15 00:00:00,,,,success,,1,0,manual,2024-06-23 00:00:00,manual fix
PMT002254,INV00086,AC171,SUB00038,474.22,,1.0341,473.69000000000005,2.77,card,stripe,refund,1,4,2024-04-24 00:00:00,2024-04-26,,2024-05-05,pending,,0,1,billing_sys,2024-04-28 00:00:00,
PMT002255,INV00298,AC007,,54.56,USD,1.1894,53.120000000000005,0.92,stripe_cc,braintree,charge,1,3,2024-02-18 00:00:00,2024-02-22,,,reversed,0.0,1,1,billing_sys,2024-02-18 00:00:00,
PMT002256,INV00064,AC045,,88.34,,1.0144,87.39,1.02,card,adyen,reversal,1,4,2024-03-08 00:00:00,2024-03-10,,,pending,0.0,1,0,manual,2024-03-14 00:00:00,retry attempt
PMT002257,INV00437,AC044,,79.56,USD,1.0199,78.65,2.22,stripe_cc,stripe,charge,1,4,2024-03-08 00:00:00,2024-03-08,,,pending,1.0,0,1,manual,2024-03-15 00:00:00,retry attempt
PMT002258,INV00808,AC177,SUB01038,238.96,usd,,234.86,2.82,card,adyen,charge,1,4,2023-01-17 00:00:00,2023-01-18,,,pending,,1,0,crm,2023-01-26 00:00:00,
PMT002259,INV00536,AC008,,480.76,,,,3.65,bank,stripe,reversal,1,4,2024-08-21 00:00:00,,,,reversed,,1,1,billing_sys,2024-08-22 00:00:00,manual fix
PMT002260,INV00090,AC012,SUB00259,90.58,usd,0.8379,85.6,2.36,paypal,stripe,charge,0,3,2024-11-14 00:00:00,2024-11-14,,,pending,,1,0,crm,2024-11-14 00:00:00,
PMT002261,INV00468,AC027,SUB01109,35.02,usd,1.173,33.480000000000004,0.12,bank,adyen,reversal,1,4,2024-06-11 00:00:00,2024-06-12,2024-06-11,,pending,,0,1,crm,2024-06-19 00:00:00,
PMT002262,INV00176,AC138,SUB00521,0.0,usd,0.8033,270.84999999999997,0.47,stripe_cc,adyen,charge,1,3,2024-11-27 00:00:00,2024-11-29,,,failed,,1,0,crm,2024-12-03 00:00:00,
PMT002263,INV00653,AC070,SUB00235,335.87,USD,,333.59000000000003,0.89,card,stripe,reversal,1,2,2023-06-03 00:00:00,2023-06-05,,2023-06-17,success,0.0,0,1,manual,2023-06-07 00:00:00,customer dispute
PMT002264,INV00606,AC034,,392.95,usd,,388.43,1.49,paypal,adyen,reversal,1,3,2023-07-04 00:00:00,2023-07-02,2023-07-07,,success,,1,0,manual,2023-07-11 00:00:00,retry attempt
PMT002265,,AC143,SUB00076,0.0,,0.9235,248.49,2.21,paypal,braintree,refund,1,1,2023-10-11 00:00:00,2023-10-16,,,failed,0.0,1,1,billing_sys,2023-10-15 00:00:00,retry attempt
PMT002266,INV00572,AC020,SUB00895,54.13,,1.039,54.080000000000005,0.29,bank,braintree,refund,0,4,2024-10-03 00:00:00,2024-10-02,,,success,,0,1,billing_sys,2024-10-07 00:00:00,customer dispute
PMT002267,INV00131,AC081,SUB00200,0.0,,0.9163,334.25,2.5,paypal,stripe,refund,0,3,2023-02-28 00:00:00,2023-03-04,,,failed,1.0,1,1,crm,2023-03-06 00:00:00,customer dispute
PMT002268,INV00247,AC091,SUB01012,74.03,EUR,1.045,72.66,2.34,stripe_cc,adyen,refund,1,3,2023-08-12 00:00:00,2023-08-17,2023-08-12,,success,1.0,1,1,crm,2023-08-19 00:00:00,manual fix
PMT002269,INV00218,AC043,SUB00291,56.08,usd,,54.8,1.77,bank,braintree,refund,1,2,2024-08-11 00:00:00,2024-08-10,,,pending,1.0,0,0,billing_sys,2024-08-15 00:00:00,
PMT002270,INV00103,AC159,SUB00394,419.14,,1.1054,418.84999999999997,2.98,card,braintree,charge,1,4,2024-06-10 00:00:00,2024-06-11,,,pending,,1,0,billing_sys,2024-06-15 00:00:00,customer dispute
PMT002271,,AC152,SUB00434,29.47,EUR,,28.91,4.55,paypal,stripe,charge,1,2,2024-07-05 00:00:00,2024-07-06,,2024-07-23,pending,0.0,0,1,manual,2024-07-10 00:00:00,
PMT002272,INV00866,AC095,SUB00355,455.66,EUR,,455.1,1.96,paypal,stripe,refund,0,1,2023-07-15 00:00:00,2023-07-14,2023-07-15,,pending,0.0,1,0,billing_sys,2023-07-17 00:00:00,
PMT002273,INV00274,AC179,SUB00249,103.89,,1.1293,102.2,1.56,card,stripe,charge,1,4,2023-02-15 00:00:00,2023-02-16,2023-02-17,,success,0.0,1,0,billing_sys,2023-02-22 00:00:00,retry attempt
PMT002274,INV00886,AC053,SUB01197,417.18,,0.8895,,0.54,card,stripe,charge,0,3,2024-05-04 00:00:00,2024-05-02,2024-05-06,,pending,,1,1,manual,2024-05-10 00:00:00,retry attempt
PMT002275,,AC059,SUB00529,0.0,USD,0.8009,402.24,3.64,bank,stripe,refund,1,3,2024-09-11 00:00:00,2024-09-10,,,failed,1.0,1,0,manual,2024-09-14 00:00:00,customer dispute
PMT002276,INV00217,AC178,,0.0,,0.9101,459.35,2.51,card,adyen,reversal,1,4,2023-03-05 00:00:00,2023-03-03,,,failed,0.0,1,1,crm,2023-03-13 00:00:00,retry attempt
PMT002277,,AC051,SUB00698,454.23,,1.169,,4.06,card,braintree,reversal,0,4,2024-06-02 00:00:00,2024-06-06,,,reversed,,1,1,crm,2024-06-05 00:00:00,customer dispute
PMT002278,INV00707,AC133,SUB00419,379.41,,0.9958,,0.4,card,adyen,charge,1,2,2024-03-12 00:00:00,2024-03-16,,2024-03-19,reversed,0.0,1,0,crm,2024-03-14 00:00:00,
PMT002279,,AC014,,187.14,,,182.57,1.92,card,stripe,charge,1,4,2023-06-02 00:00:00,2023-06-01,,,reversed,0.0,0,1,manual,2023-06-06 00:00:00,retry attempt
PMT002280,INV00254,AC152,SUB00798,0.0,USD,0.858,258.22,0.74,card,braintree,charge,1,4,2023-08-26 00:00:00,2023-08-29,,,failed,,1,1,crm,2023-08-30 00:00:00,manual fix
PMT002281,INV00846,AC099,SUB00375,326.27,,1.0388,323.69,4.1,bank,braintree,reversal,1,3,2024-03-05 00:00:00,2024-03-03,,,reversed,1.0,0,1,crm,2024-03-06 00:00:00,
PMT002282,INV00741,AC059,SUB00636,375.77,,1.0314,,2.51,paypal,adyen,charge,0,3,2023-12-22 00:00:00,2023-12-21,,,pending,,0,0,billing_sys,2023-12-23 00:00:00,
PMT002283,INV00529,AC067,SUB00350,0.0,,1.0557,258.29,1.81,card,stripe,reversal,1,1,2024-01-22 00:00:00,2024-01-21,,,failed,,1,1,manual,2024-01-26 00:00:00,customer dispute
PMT002284,INV00223,AC121,,198.81,,,,4.32,card,braintree,reversal,0,3,2024-01-19 00:00:00,,,,success,,0,0,manual,2024-01-21 00:00:00,
PMT002285,INV00635,AC170,SUB00886,486.8,usd,0.9497,484.97,2.53,stripe_cc,stripe,charge,1,1,2023-08-13 00:00:00,2023-08-16,,,reversed,,1,1,billing_sys,2023-08-15 00:00:00,
PMT002286,INV00829,AC082,SUB00584,317.2,usd,,,1.47,stripe_cc,stripe,reversal,0,2,2023-06-09 00:00:00,2023-06-14,,2023-06-21,pending,,1,1,billing_sys,2023-06-12 00:00:00,manual fix
PMT002287,INV00053,AC001,SUB00903,0.0,USD,1.1438,212.14000000000001,4.38,stripe_cc,adyen,charge,0,3,2024-11-23 00:00:00,2024-11-24,,,failed,0.0,1,1,billing_sys,2024-11-24 00:00:00,manual fix
PMT002288,INV00504,AC014,,191.34,USD,,186.56,2.58,card,stripe,refund,1,1,2024-03-09 00:00:00,2024-03-14,,,reversed,1.0,1,0,crm,2024-03-12 00:00:00,
PMT002289,INV00127,AC115,,97.26,EUR,0.8232,95.79,0.0,paypal,braintree,reversal,0,4,2024-06-28 00:00:00,,,,reversed,0.0,1,0,crm,2024-06-29 00:00:00,
PMT002290,,AC006,SUB00102,225.23,,,223.94,4.01,stripe_cc,braintree,charge,0,3,2024-08-25 00:00:00,2024-08-27,,,pending,1.0,1,0,billing_sys,2024-08-30 00:00:00,manual fix
PMT002291,INV00696,AC048,,396.59,EUR,0.8458,392.11999999999995,4.87,bank,braintree,refund,0,1,2024-10-02 00:00:00,,2024-10-04,,reversed,1.0,1,0,crm,2024-10-04 00:00:00,retry attempt
PMT002292,,AC123,SUB00445,416.61,,1.1069,414.27000000000004,3.29,card,adyen,charge,1,1,2023-07-30 00:00:00,2023-08-01,,,reversed,,0,1,crm,2023-07-30 00:00:00,manual fix
PMT002293,INV00764,AC025,SUB00575,366.36,USD,0.8081,363.78000000000003,2.83,bank,adyen,charge,0,4,2023-04-08 00:00:00,2023-04-07,,,success,0.0,1,1,billing_sys,2023-04-13 00:00:00,manual fix
PMT002294,,AC142,SUB00213,38.03,usd,1.0197,,4.11,paypal,braintree,reversal,0,3,2023-06-10 00:00:00,2023-06-10,,,pending,0.0,1,0,manual,2023-06-13 00:00:00,
PMT002295,INV00416,AC131,SUB00561,207.59,,,206.51,0.4,paypal,adyen,reversal,1,3,2024-02-24 00:00:00,2024-02-27,,,pending,0.0,0,1,crm,2024-03-05 00:00:00,
PMT002296,INV00667,AC016,SUB00346,429.5,usd,,427.13,4.39,paypal,braintree,refund,1,1,2023-09-19 00:00:00,2023-09-20,2023-09-21,,pending,,0,1,billing_sys,2023-09-20 00:00:00,
PMT002297,INV00804,AC140,SUB01106,499.86,USD,1.1023,499.58000000000004,0.55,paypal,adyen,charge,1,3,2024-06-03 00:00:00,2024-06-04,,,success,1.0,1,1,billing_sys,2024-06-13 00:00:00,retry attempt
PMT002298,,AC023,,283.61,EUR,1.0745,281.6,4.49,bank,stripe,refund,1,3,2023-12-24 00:00:00,,,2023-12-27,pending,1.0,0,0,billing_sys,2023-12-24 00:00:00,
PMT002299,INV00456,AC043,,394.68,EUR,1.1806,389.86,3.42,card,adyen,reversal,0,3,2024-06-08 00:00:00,2024-06-13,,,pending,,0,0,manual,2024-06-15 00:00:00,retry attempt
PMT002300,INV00623,AC011,,357.19,,0.8354,,0.85,paypal,braintree,charge,1,3,2023-05-27 00:00:00,2023-06-01,,,success,,0,0,crm,2023-06-04 00:00:00,manual fix
PMT002301,INV00507,AC068,SUB00884,289.43,,,285.57,4.06,card,stripe,reversal,0,1,2023-04-28 00:00:00,2023-05-01,,,success,,0,1,crm,2023-05-08 00:00:00,
PMT002302,INV00047,AC065,,318.61,usd,1.1636,315.03000000000003,2.03,bank,stripe,refund,1,4,2023-11-28 00:00:00,2023-12-01,,,reversed,1.0,0,0,manual,2023-12-08 00:00:00,customer dispute
PMT002303,INV00160,AC030,SUB00893,19.09,usd,1.0688,15.94,3.44,stripe_cc,stripe,refund,0,1,2023-08-08 00:00:00,2023-08-13,,,reversed,1.0,0,1,manual,2023-08-13 00:00:00,manual fix
PMT002304,INV00540,AC148,SUB01038,316.84,usd,0.8281,,4.14,bank,stripe,reversal,0,3,2023-10-25 00:00:00,2023-10-29,,,reversed,0.0,1,1,billing_sys,2023-10-29 00:00:00,
PMT002305,INV00265,AC007,SUB00634,12.0,EUR,0.8386,11.54,3.62,stripe_cc,adyen,charge,1,1,2023-12-21 00:00:00,,,,pending,0.0,0,1,manual,2023-12-21 00:00:00,manual fix
PMT002306,INV00895,AC173,SUB00768,375.53,USD,1.0141,372.55999999999995,0.03,bank,braintree,reversal,0,4,2024-03-27 00:00:00,,,,success,,0,1,billing_sys,2024-03-31 00:00:00,retry attempt
PMT002307,INV00150,AC039,SUB00868,470.53,,0.8903,466.08,2.61,stripe_cc,stripe,charge,1,1,2023-03-05 00:00:00,,,2023-03-23,reversed,1.0,1,1,manual,2023-03-06 00:00:00,manual fix
PMT002308,INV00067,AC155,SUB00656,294.35,usd,0.9932,292.0,3.33,stripe_cc,braintree,charge,1,2,2024-02-03 00:00:00,2024-02-06,2024-02-06,,success,0.0,1,1,manual,2024-02-13 00:00:00,manual fix
PMT002309,INV00722,AC105,,166.44,USD,,164.92,4.84,bank,adyen,charge,1,4,2023-09-23 00:00:00,2023-09-28,2023-09-24,,success,,1,0,manual,2023-10-03 00:00:00,
PMT002310,INV00289,AC001,,252.32,,0.8111,,2.17,card,braintree,refund,0,4,2024-11-23 00:00:00,,2024-11-23,,reversed,,0,0,manual,2024-12-01 00:00:00,customer dispute
PMT002311,INV00687,AC020,SUB01150,387.92,,1.1499,383.85,1.5,bank,adyen,reversal,0,2,2023-11-29 00:00:00,2023-11-30,,,pending,1.0,0,1,billing_sys,2023-12-07 00:00:00,
PMT002312,INV00814,AC168,SUB00492,358.42,usd,0.8827,,1.93,bank,braintree,charge,1,3,2024-11-23 00:00:00,2024-11-22,2024-11-23,,success,0.0,1,1,crm,2024-11-29 00:00:00,manual fix
PMT002313,INV00346,AC156,SUB00013,0.0,usd,0.9049,20.18,4.9,card,braintree,reversal,1,3,2024-10-20 00:00:00,2024-10-19,2024-10-22,,failed,,0,1,crm,2024-10-24 00:00:00,
PMT002314,,AC061,SUB00416,461.37,usd,0.9261,457.09000000000003,1.18,bank,braintree,charge,0,3,2023-09-19 00:00:00,2023-09-19,2023-09-21,,pending,,0,0,billing_sys,2023-09-20 00:00:00,retry attempt
PMT002315,INV00705,AC159,,434.86,usd,0.8499,430.52000000000004,3.63,bank,braintree,charge,0,1,2024-05-19 00:00:00,,,,reversed,,0,0,manual,2024-05-19 00:00:00,
PMT002316,INV00825,AC167,SUB01152,302.54,,0.8084,,3.79,bank,braintree,reversal,1,1,2024-05-08 00:00:00,2024-05-09,,,success,1.0,0,0,crm,2024-05-18 00:00:00,
PMT002317,INV00556,AC135,SUB00926,471.59,,1.1281,471.40999999999997,2.04,stripe_cc,braintree,charge,0,3,2024-03-07 00:00:00,2024-03-07,,,success,1.0,1,0,billing_sys,2024-03-17 00:00:00,manual fix
PMT002318,INV00484,AC008,SUB01182,0.0,USD,1.1629,346.10999999999996,4.14,bank,braintree,refund,0,1,2024-08-11 00:00:00,2024-08-15,,,failed,1.0,0,1,billing_sys,2024-08-21 00:00:00,
PMT002319,INV00538,AC028,,383.49,usd,1.0155,381.79,1.39,bank,adyen,refund,0,2,2023-04-21 00:00:00,2023-04-24,,,reversed,0.0,0,1,crm,2023-05-01 00:00:00,customer dispute
PMT002320,INV00089,AC075,SUB00869,416.98,,1.067,416.69,3.47,paypal,adyen,charge,0,4,2023-03-01 00:00:00,,2023-03-04,,reversed,0.0,0,1,billing_sys,2023-03-03 00:00:00,retry attempt
PMT002321,,AC090,SUB00721,420.24,usd,,416.33,4.9,card,braintree,reversal,1,3,2024-11-05 00:00:00,2024-11-06,,,reversed,0.0,1,1,manual,2024-11-15 00:00:00,customer dispute
PMT002322,INV00134,AC111,SUB00889,375.24,USD,1.1645,372.86,4.7,bank,braintree,charge,0,4,2023-03-09 00:00:00,2023-03-08,,,reversed,,0,1,crm,2023-03-13 00:00:00,customer dispute
PMT002323,,AC087,SUB00061,8.21,USD,1.0688,,0.97,paypal,stripe,reversal,0,4,2024-03-24 00:00:00,2024-03-26,,,reversed,,1,1,manual,2024-03-30 00:00:00,retry attempt
PMT002324,INV00847,AC174,,382.78,EUR,1.1378,382.02,1.04,bank,stripe,charge,0,4,2023-04-09 00:00:00,2023-04-12,,,reversed,,1,1,crm,2023-04-17 00:00:00,
PMT002325,INV00090,AC024,SUB00804,148.74,usd,0.9597,148.51000000000002,3.9,card,adyen,reversal,1,4,2023-10-16 00:00:00,2023-10-20,2023-10-16,,success,0.0,0,0,crm,2023-10-17 00:00:00,manual fix
PMT002326,INV00716,AC057,,0.0,EUR,0.9485,262.57,3.46,stripe_cc,braintree,reversal,0,3,2023-04-16 00:00:00,2023-04-17,,,failed,1.0,0,1,crm,2023-04-21 00:00:00,customer dispute
PMT002327,INV00691,AC117,SUB00414,226.34,USD,1.0602,226.21,0.37,bank,stripe,refund,1,1,2023-04-24 00:00:00,2023-04-26,,,reversed,,0,1,crm,2023-04-28 00:00:00,retry attempt
PMT002328,INV00106,AC065,SUB00689,228.63,,,227.66,1.22,card,adyen,charge,0,4,2023-08-13 00:00:00,2023-08-18,,,success,1.0,1,1,billing_sys,2023-08-13 00:00:00,manual fix
PMT002329,INV00533,AC133,SUB00835,392.43,USD,,388.85,4.57,stripe_cc,braintree,refund,0,2,2023-06-03 00:00:00,2023-06-02,,,reversed,,0,1,manual,2023-06-03 00:00:00,customer dispute
PMT002330,INV00512,AC169,SUB01181,0.0,usd,1.0798,364.91,0.54,bank,adyen,charge,1,1,2024-08-18 00:00:00,2024-08-16,,,failed,0.0,0,1,manual,2024-08-20 00:00:00,customer dispute
PMT002331,INV00198,AC046,,463.46,EUR,,461.54999999999995,3.68,paypal,braintree,reversal,0,3,2023-09-25 00:00:00,2023-09-29,,,reversed,1.0,1,1,billing_sys,2023-09-25 00:00:00,
PMT002332,INV00097,AC076,SUB00583,114.34,usd,1.0638,,0.61,stripe_cc,stripe,reversal,1,2,2023-05-11 00:00:00,2023-05-11,,,reversed,1.0,0,1,manual,2023-05-17 00:00:00,manual fix
PMT002333,INV00112,AC046,SUB00025,120.68,,,119.09,2.85,card,adyen,refund,0,2,2024-05-18 00:00:00,2024-05-19,,,reversed,0.0,1,1,manual,2024-05-18 00:00:00,retry attempt
PMT002334,INV00018,AC016,SUB00633,429.39,USD,0.9636,428.65,4.1,paypal,adyen,refund,0,4,2023-06-22 00:00:00,2023-06-21,,,reversed,0.0,0,0,billing_sys,2023-06-30 00:00:00,retry attempt
PMT002335,INV00644,AC099,SUB00001,342.3,EUR,1.1237,,0.61,bank,adyen,refund,0,4,2024-11-04 00:00:00,2024-11-04,,,success,0.0,1,0,billing_sys,2024-11-12 00:00:00,retry attempt
PMT002336,INV00591,AC096,,0.0,USD,,,4.39,bank,braintree,charge,0,2,2023-07-06 00:00:00,2023-07-06,,,failed,,1,0,crm,2023-07-08 00:00:00,customer dispute
PMT002337,INV00096,AC014,SUB00173,391.87,EUR,,,0.46,paypal,braintree,refund,1,2,2023-08-28 00:00:00,2023-08-31,2023-08-29,2023-09-06,success,,0,1,manual,2023-08-31 00:00:00,manual fix
PMT002338,INV00808,AC138,SUB00995,429.85,,,426.88,3.28,card,stripe,refund,1,2,2023-05-04 00:00:00,2023-05-06,,,reversed,1.0,1,0,billing_sys,2023-05-14 00:00:00,manual fix
PMT002339,INV00417,AC068,SUB00780,0.0,usd,0.8119,,2.74,bank,braintree,refund,0,4,2023-04-23 00:00:00,2023-04-21,,,failed,0.0,0,1,billing_sys,2023-04-28 00:00:00,retry attempt
PMT002340,INV00436,AC114,SUB00147,366.59,usd,1.1231,365.03999999999996,1.36,card,stripe,charge,0,3,2023-02-22 00:00:00,2023-02-25,,,success,1.0,0,1,billing_sys,2023-02-25 00:00:00,retry attempt
PMT002341,INV00888,AC141,SUB01129,102.83,,1.0297,98.7,3.56,bank,braintree,charge,1,3,2023-11-13 00:00:00,,,,reversed,0.0,0,1,billing_sys,2023-11-19 00:00:00,customer dispute
PMT002342,INV00817,AC139,,0.0,USD,0.8071,,1.66,bank,braintree,refund,0,3,2024-06-16 00:00:00,2024-06-18,,2024-06-27,failed,0.0,1,1,crm,2024-06-25 00:00:00,customer dispute
PMT002343,INV00098,AC081,SUB00457,66.31,EUR,0.9437,,1.49,bank,stripe,reversal,0,4,2024-11-24 00:00:00,2024-11-23,,,reversed,,0,0,billing_sys,2024-11-24 00:00:00,retry attempt
PMT002344,INV00010,AC049,,203.05,USD,1.1231,199.38000000000002,4.07,card,braintree,refund,1,2,2023-02-21 00:00:00,2023-02-24,,2023-03-05,pending,1.0,0,1,crm,2023-03-03 00:00:00,manual fix
PMT002345,INV00618,AC023,,143.61,usd,,,2.26,paypal,braintree,refund,1,2,2024-07-30 00:00:00,2024-07-30,,2024-08-11,pending,,0,0,manual,2024-08-09 00:00:00,
PMT002346,INV00004,AC072,SUB00657,221.96,EUR,,217.61,4.86,stripe_cc,braintree,refund,0,4,2023-12-10 00:00:00,2023-12-15,,,reversed,,0,0,billing_sys,2023-12-15 00:00:00,
PMT002347,INV00251,AC027,SUB00889,455.41,,1.1592,454.3,3.14,bank,stripe,charge,1,2,2023-06-14 00:00:00,2023-06-17,2023-06-14,,pending,,0,0,crm,2023-06-20 00:00:00,manual fix
PMT002348,INV00581,AC074,SUB00542,419.32,,1.1637,417.62,4.77,bank,braintree,reversal,0,4,2023-01-14 00:00:00,2023-01-19,,,pending,1.0,1,1,crm,2023-01-15 00:00:00,customer dispute
PMT002349,INV00412,AC080,,345.3,usd,,342.76,0.57,card,stripe,charge,1,4,2023-05-06 00:00:00,2023-05-10,,,pending,1.0,0,0,crm,2023-05-15 00:00:00,customer dispute
PMT002350,INV00324,AC022,SUB00381,0.0,usd,1.0394,300.06,1.45,stripe_cc,braintree,charge,0,2,2023-06-08 00:00:00,2023-06-09,,,failed,0.0,0,0,crm,2023-06-16 00:00:00,customer dispute
PMT002351,,AC085,SUB00205,144.96,,1.1229,140.36,3.05,card,braintree,reversal,1,1,2024-05-04 00:00:00,2024-05-08,,2024-05-11,pending,1.0,1,1,manual,2024-05-11 00:00:00,customer dispute
PMT002352,INV00385,AC052,SUB00580,156.41,usd,0.9724,,2.5,bank,stripe,refund,0,4,2023-01-07 00:00:00,2023-01-10,,,success,1.0,1,1,crm,2023-01-10 00:00:00,
PMT002353,INV00510,AC175,SUB00335,26.92,usd,1.085,22.21,2.3,stripe_cc,adyen,refund,1,1,2023-02-27 00:00:00,2023-03-03,,,reversed,0.0,0,0,crm,2023-02-28 00:00:00,retry attempt
PMT002354,INV00179,AC069,SUB00179,131.31,,1.0152,129.2,1.51,card,stripe,reversal,1,4,2023-07-20 00:00:00,2023-07-22,,,pending,0.0,0,0,manual,2023-07-30 00:00:00,
PMT002355,INV00495,AC003,SUB00509,62.36,USD,0.9313,61.36,3.38,card,adyen,reversal,1,2,2024-05-17 00:00:00,2024-05-15,,,reversed,,1,1,manual,2024-05-26 00:00:00,
PMT002356,INV00541,AC099,,416.53,USD,0.822,415.19,4.66,card,adyen,refund,0,2,2023-03-07 00:00:00,2023-03-05,,2023-03-25,reversed,1.0,0,1,crm,2023-03-15 00:00:00,manual fix
PMT002357,INV00007,AC081,SUB00980,259.89,EUR,1.072,256.33,1.8,paypal,braintree,charge,0,3,2023-07-18 00:00:00,2023-07-22,2023-07-18,,success,0.0,1,0,billing_sys,2023-07-26 00:00:00,
PMT002358,INV00849,AC068,SUB00690,172.47,USD,1.0938,171.46,0.31,card,braintree,reversal,1,2,2024-09-04 00:00:00,2024-09-04,,,pending,1.0,1,1,manual,2024-09-12 00:00:00,retry attempt
PMT002359,,AC029,,0.0,USD,1.1323,115.83999999999999,4.4,stripe_cc,stripe,charge,0,3,2023-10-30 00:00:00,2023-11-02,,,failed,,0,1,manual,2023-11-09 00:00:00,manual fix
PMT002360,INV00035,AC063,,34.68,USD,0.9714,33.67,1.61,bank,stripe,charge,1,2,2024-04-03 00:00:00,2024-04-01,,,success,1.0,0,0,billing_sys,2024-04-08 00:00:00,customer dispute
PMT002361,INV00192,AC136,SUB00273,269.73,,,267.88,1.55,paypal,stripe,charge,0,4,2023-11-14 00:00:00,2023-11-14,,,success,,0,1,billing_sys,2023-11-14 00:00:00,
PMT002362,INV00331,AC151,SUB00569,0.0,EUR,1.1729,154.45,3.36,paypal,braintree,reversal,1,2,2024-01-30 00:00:00,2024-01-28,,,failed,0.0,1,0,billing_sys,2024-02-09 00:00:00,
PMT002363,INV00438,AC129,,15.66,usd,0.8157,,2.97,card,stripe,refund,0,2,2023-09-06 00:00:00,2023-09-06,,,reversed,1.0,0,0,crm,2023-09-08 00:00:00,
PMT002364,INV00568,AC085,SUB00205,140.9,USD,1.0102,139.79,0.8,card,adyen,charge,1,4,2024-09-16 00:00:00,2024-09-19,,,pending,,1,0,billing_sys,2024-09-26 00:00:00,manual fix
PMT002365,INV00631,AC054,,217.1,USD,0.8835,,4.5,stripe_cc,adyen,refund,1,3,2024-01-31 00:00:00,2024-02-04,,,reversed,,1,0,manual,2024-02-08 00:00:00,retry attempt
PMT002366,INV00572,AC063,SUB01049,379.48,,0.8688,,1.33,card,adyen,refund,1,3,2024-01-16 00:00:00,2024-01-21,2024-01-18,,pending,,0,0,billing_sys,2024-01-24 00:00:00,customer dispute
PMT002367,INV00235,AC169,SUB01132,0.0,EUR,0.9806,394.25,0.04,card,braintree,refund,0,4,2023-02-20 00:00:00,,,,failed,,0,1,crm,2023-02-24 00:00:00,
PMT002368,INV00376,AC056,SUB00842,112.02,usd,,108.86999999999999,4.68,stripe_cc,adyen,reversal,0,3,2024-10-05 00:00:00,2024-10-07,,,success,1.0,0,1,manual,2024-10-15 00:00:00,manual fix
PMT002369,INV00595,AC028,,0.0,USD,0.9036,187.99,2.53,bank,stripe,reversal,0,3,2023-09-14 00:00:00,2023-09-17,,,failed,1.0,1,1,manual,2023-09-18 00:00:00,customer dispute
PMT002370,INV00678,AC128,SUB00927,367.94,EUR,1.1084,367.79,2.01,bank,stripe,refund,0,3,2023-03-09 00:00:00,2023-03-11,,,success,0.0,0,1,manual,2023-03-19 00:00:00,customer dispute
PMT002371,INV00472,AC055,SUB00058,242.87,usd,1.1462,,3.38,bank,adyen,refund,1,1,2024-07-09 00:00:00,2024-07-13,,,reversed,1.0,1,1,crm,2024-07-10 00:00:00,
PMT002372,INV00145,AC137,SUB00120,346.81,usd,0.994,,2.96,card,stripe,charge,0,1,2024-11-25 00:00:00,2024-11-28,2024-11-28,,reversed,,0,0,crm,2024-11-27 00:00:00,retry attempt
PMT002373,INV00138,AC089,SUB00914,461.9,USD,0.8282,457.35999999999996,2.21,stripe_cc,stripe,refund,0,1,2023-10-07 00:00:00,2023-10-08,,,success,,0,0,manual,2023-10-13 00:00:00,retry attempt
PMT002374,INV00588,AC017,SUB01144,391.53,usd,0.9122,387.96999999999997,1.34,bank,adyen,reversal,0,2,2024-10-28 00:00:00,2024-11-02,,,success,,1,1,manual,2024-11-07 00:00:00,retry attempt
PMT002375,INV00307,AC157,SUB00515,0.0,usd,0.9555,274.85,2.26,bank,braintree,refund,1,1,2024-01-19 00:00:00,2024-01-21,2024-01-21,,failed,1.0,0,0,manual,2024-01-23 00:00:00,
PMT002376,INV00860,AC014,SUB00613,90.73,EUR,,90.43,4.83,card,braintree,refund,0,4,2023-07-24 00:00:00,2023-07-25,,,reversed,,0,0,billing_sys,2023-07-29 00:00:00,customer dispute
PMT002377,INV00444,AC021,SUB00026,0.0,EUR,,139.42,0.18,card,adyen,charge,1,4,2024-11-15 00:00:00,2024-11-19,,,failed,1.0,0,0,manual,2024-11-25 00:00:00,retry attempt
PMT002378,INV00859,AC157,SUB00078,113.35,,0.9401,111.28,3.21,stripe_cc,adyen,charge,0,4,2023-06-05 00:00:00,2023-06-08,,,reversed,1.0,0,0,billing_sys,2023-06-14 00:00:00,manual fix
PMT002379,INV00794,AC180,SUB00523,0.0,usd,1.1902,450.85999999999996,4.21,paypal,braintree,reversal,1,1,2024-01-09 00:00:00,2024-01-14,,,failed,,1,0,manual,2024-01-17 00:00:00,customer dispute
PMT002380,INV00617,AC053,SUB00548,64.19,USD,0.9852,61.809999999999995,1.72,stripe_cc,stripe,charge,0,1,2023-12-03 00:00:00,2023-12-02,,,reversed,1.0,1,0,manual,2023-12-07 00:00:00,
