subtotal_amt,billing_period_start,created_at,currency,line_item_cnt,invoice_id,invoice_date,invoice_status,amount_paid,discount_amt,paid_dt,invoice_num,writeoff_flg,acct_id,subscription_id,billing_period_end,total_amt,amount_due,billing_freq_cd,due_dt,proration_flg,tax_amt
,2023-11-27,2023-11-27,USD,2.0,2646,2023-11-28,failed,0.0,20.0,,INV6627,False,AC121,528,2023-12-27,,,monthly,2024-05-21,False,4.9
199.0,2024-06-23,2024-06-23,EUR,2.0,2647,2024-06-24,unpaid,99.0,10.0,,INV-780253,True,AC039,331,2024-07-23,198.9,29.0,Y,2021-07-13,True,9.9
29.0,2024-08-23,2024-08-23,,2.0,2648,2024-08-24,Paid,29.0,20.0,,INV-406427,,AC155,121,2024-09-22,18.9,,Y,2021-03-12,False,9.9
,2024-04-15,2024-04-15,USD,1.0,2649,2024-04-16,Paid,0.0,5.0,,INV-124065,,AC149,80,2024-05-15,29.0,,M,2021-01-01,False,4.9
,2022-03-11,2022-03-11,USD,0.0,2650,2022-03-12,Paid,29.0,5.0,2022-12-27,INV-132615,True,,211,2022-04-10,,49.0,Y,2024-11-22,,2.9
199.0,2024-04-11,2024-04-11,EUR,2.0,2651,2024-04-12,unpaid,0.0,5.0,2020-02-07,INV-171168,,AC008,167,2024-05-11,198.9,29.0,M,2023-08-09,False,4.9
29.0,2024-04-19,2024-04-19,EUR,2.0,2652,2024-04-20,Paid,,10.0,2021-10-19,INV-460174,False,AC021,522,2024-05-19,29.0,29.0,annual,2022-09-16,,2.9
49.0,2020-09-02,2020-09-02,EUR,1.0,2653,2020-09-03,unpaid,99.0,,2020-03-11,INV2823,True,AC063,158,2020-10-02,99.0,,monthly,2021-08-06,,4.9
99.0,2022-08-07,2022-08-07,usd,,2654,2022-08-08,failed,29.0,0.0,,INV-621598,True,AC005,93,2022-09-06,101.9,,annual,2021-10-03,,2.9
199.0,2023-06-04,2023-06-04,,3.0,2655,2023-06-05,unpaid,0.0,,2024-06-14,INV-312710,False,,269,2023-07-04,49.0,49.0,Y,2022-02-03,,9.9
29.0,2020-03-02,2020-03-02,EUR,0.0,2656,2020-03-03,failed,29.0,5.0,2024-04-02,INV4322,,AC173,212,2020-04-01,24.0,49.0,annual,2023-07-16,True,0.0
49.0,2021-09-11,2021-09-11,,1.0,2657,2021-09-12,Paid,99.0,5.0,2020-10-18,INV-491514,False,AC021,20,2021-10-11,48.9,29.0,M,2021-11-04,,4.9
29.0,2022-07-09,2022-07-09,EUR,,2658,2022-07-10,paid,,10.0,2024-11-01,INV-350699,,AC057,28,2022-08-08,19.0,,monthly,2022-04-04,True,0.0
49.0,2023-06-17,2023-06-17,USD,3.0,2659,2023-06-18,failed,49.0,5.0,2022-10-27,INV-514460,,AC067,349,2023-07-17,44.0,,Y,2023-06-12,,0.0
,2021-06-13,2021-06-13,EUR,2.0,2660,2021-06-14,failed,99.0,10.0,2024-04-14,INV-738933,False,AC112,544,2021-07-13,29.0,49.0,,2023-02-26,False,9.9
29.0,2023-09-10,2023-09-10,USD,2.0,2661,2023-09-11,Paid,49.0,5.0,2022-01-13,INV-376630,,AC169,252,2023-10-10,99.0,29.0,annual,,False,0.0
,2024-01-24,2024-01-24,USD,,2662,2024-01-25,Paid,0.0,,,INV-975349,False,AC104,115,2024-02-23,,,Y,2021-03-01,True,9.9
199.0,2023-07-22,2023-07-22,USD,0.0,2663,2023-07-23,failed,49.0,10.0,,INV-400149,True,AC127,386,2023-08-21,49.0,99.0,,2020-04-27,True,4.9
,2023-08-14,2023-08-14,usd,,2664,2023-08-15,failed,29.0,5.0,,INV-481451,False,AC022,541,2023-09-13,,29.0,annual,2024-02-12,True,4.9
,2024-04-30,2024-04-30,USD,0.0,2665,2024-05-01,unpaid,99.0,10.0,2020-09-05,INV-618809,False,AC165,146,2024-05-30,,29.0,Y,2023-10-11,,
49.0,2022-07-08,2022-07-08,USD,0.0,2666,2022-07-09,unpaid,0.0,5.0,,INV-513701,False,AC012,48,2022-08-07,,29.0,,2021-01-03,False,2.9
29.0,2022-04-24,2022-04-24,USD,,2667,2022-04-25,unpaid,0.0,10.0,2024-10-28,INV-302360,True,AC069,306,2022-05-24,,29.0,annual,2024-02-29,False,
199.0,2020-03-04,2020-03-04,USD,,2668,2020-03-05,Paid,,20.0,,INV-876549,,AC178,526,2020-04-03,183.9,29.0,Y,2023-06-27,True,4.9
99.0,2020-11-22,2020-11-22,EUR,0.0,2669,2020-11-23,Paid,,0.0,2023-11-29,INV-109342,True,,412,2020-12-22,,49.0,annual,,True,
,2023-01-31,2023-01-31,,0.0,2670,2023-02-01,paid,99.0,20.0,,INV-459893,False,AC156,179,2023-03-02,,99.0,,2024-08-02,False,4.9
,2023-09-14,2023-09-14,,2.0,2671,2023-09-15,unpaid,49.0,10.0,,INV-444152,True,AC088,20,2023-10-14,,,monthly,2024-06-07,,9.9
199.0,2023-08-06,2023-08-06,USD,,2672,2023-08-07,Paid,29.0,20.0,2022-03-12,INV-850643,,AC080,479,2023-09-05,49.0,99.0,Y,2020-05-17,False,4.9
99.0,2023-01-10,2023-01-10,USD,,2673,2023-01-11,Paid,,5.0,,INV-558239,,AC112,3,2023-02-09,103.9,,M,,True,9.9
49.0,2024-10-24,2024-10-24,usd,,2674,2024-10-25,Paid,0.0,,2021-07-07,INV7156,True,AC134,113,2024-11-23,,49.0,M,2020-05-21,,2.9
99.0,2020-09-28,2020-09-28,EUR,0.0,2675,2020-09-29,paid,,10.0,,INV-902296,False,AC020,16,2020-10-28,98.9,29.0,M,,False,9.9
99.0,2021-05-06,2021-05-06,EUR,3.0,2676,2021-05-07,Paid,29.0,5.0,2020-03-20,INV-756354,False,AC074,123,2021-06-05,94.0,,monthly,2024-08-02,True,0.0
29.0,2021-02-02,2021-02-02,EUR,0.0,2677,2021-02-03,failed,99.0,10.0,2024-01-15,INV-695761,False,AC059,271,2021-03-04,28.9,99.0,M,2023-08-04,True,9.9
49.0,2024-07-02,2024-07-02,,0.0,2678,2024-07-03,Paid,99.0,0.0,,INV-205863,False,AC160,391,2024-08-01,29.0,49.0,monthly,2022-09-17,True,
49.0,2020-01-13,2020-01-13,,,2679,2020-01-14,unpaid,29.0,0.0,2020-12-08,INV-667375,False,AC058,84,2020-02-12,99.0,49.0,,,True,4.9
99.0,2021-09-02,2021-09-02,usd,,2680,2021-09-03,paid,49.0,5.0,,INV-274394,,AC150,167,2021-10-02,99.0,99.0,M,2022-08-20,False,4.9
199.0,2023-04-14,2023-04-14,usd,1.0,2681,2023-04-15,failed,49.0,10.0,,INV-773334,,AC127,93,2023-05-14,191.9,49.0,monthly,2022-10-07,True,2.9
199.0,2021-05-24,2021-05-24,,0.0,2682,2021-05-25,Paid,,10.0,,INV-843942,,AC149,10,2021-06-23,198.9,49.0,M,2020-02-25,False,9.9
49.0,2022-04-09,2022-04-09,usd,0.0,2683,2022-04-10,Paid,,,2023-02-11,INV-561433,True,AC154,61,2022-05-09,,49.0,annual,2020-06-14,True,4.9
49.0,2020-01-02,2020-01-02,usd,0.0,2684,2020-01-03,failed,49.0,0.0,2024-08-20,INV-551591,False,AC001,136,2020-02-01,,99.0,Y,2023-10-19,,
,2020-09-29,2020-09-29,,3.0,2685,2020-09-30,unpaid,99.0,5.0,2023-01-01,INV-776601,True,AC145,316,2020-10-29,,29.0,,2022-01-14,False,9.9
29.0,2023-12-01,2023-12-01,USD,2.0,2686,2023-12-02,Paid,,10.0,2022-10-25,INV-657165,,AC163,436,2023-12-31,,99.0,Y,2022-08-21,False,
29.0,2024-06-05,2024-06-05,EUR,1.0,2687,2024-06-06,Paid,29.0,,2020-02-13,INV4658,False,AC052,377,2024-07-05,,99.0,monthly,,True,0.0
29.0,2024-08-20,2024-08-20,,,2688,2024-08-21,Paid,29.0,,,INV-322486,False,AC145,279,2024-09-19,99.0,49.0,annual,2022-10-08,False,2.9
,2022-10-17,2022-10-17,usd,3.0,2689,2022-10-18,Paid,99.0,10.0,,INV-242496,False,AC115,255,2022-11-16,,99.0,M,2020-03-26,True,0.0
99.0,2020-11-07,2020-11-07,usd,2.0,2690,2020-11-08,paid,49.0,0.0,,INV-256039,True,AC004,203,2020-12-07,99.0,49.0,annual,2020-07-31,True,
,2022-02-19,2022-02-19,usd,3.0,2691,2022-02-20,failed,,,,INV-277504,False,AC014,413,2022-03-21,49.0,,M,2020-01-27,False,
49.0,2023-04-13,2023-04-13,,1.0,2692,2023-04-14,Paid,99.0,0.0,,INV-307539,False,AC169,76,2023-05-13,29.0,49.0,M,2021-03-21,False,4.9
199.0,2024-10-17,2024-10-17,,0.0,2693,2024-10-18,unpaid,29.0,20.0,2022-05-25,INV-222892,False,AC109,179,2024-11-16,99.0,49.0,Y,2023-06-10,False,9.9
199.0,2023-05-23,2023-05-23,EUR,,2694,2023-05-24,Paid,49.0,0.0,2022-12-07,INV-198883,,AC086,538,2023-06-22,201.9,,,2022-04-24,False,2.9
29.0,2023-02-28,2023-02-28,usd,2.0,2695,2023-03-01,Paid,0.0,0.0,,INV-778108,False,AC168,132,2023-03-30,33.9,29.0,M,2020-11-01,True,4.9
,2020-05-28,2020-05-28,EUR,0.0,2696,2020-05-29,failed,49.0,10.0,,INV-526992,False,AC077,465,2020-06-27,,,annual,2024-02-29,False,9.9
29.0,2022-02-11,2022-02-11,,,2697,2022-02-12,Paid,49.0,,,INV7200,False,AC120,159,2022-03-13,,49.0,Y,2021-11-20,,
99.0,2024-11-06,2024-11-06,usd,3.0,2698,2024-11-07,unpaid,0.0,,2022-04-25,INV-691784,True,AC113,410,2024-12-06,,,Y,2023-06-29,,9.9
49.0,2022-02-01,2022-02-01,USD,2.0,2699,2022-02-02,unpaid,99.0,0.0,,INV-394352,False,AC025,445,2022-03-03,49.0,29.0,monthly,2020-08-13,,4.9
29.0,2021-06-05,2021-06-05,,2.0,2700,2021-06-06,unpaid,29.0,10.0,2024-04-15,INV-760495,False,AC023,538,2021-07-05,29.0,49.0,monthly,2023-12-12,False,2.9
49.0,2020-07-14,2020-07-14,EUR,2.0,2701,2020-07-15,paid,,20.0,,INV-882456,False,AC129,336,2020-08-13,49.0,49.0,M,2020-10-27,,
,2020-11-12,2020-11-12,USD,0.0,2702,2020-11-13,paid,29.0,5.0,,INV-676559,True,AC083,130,2020-12-12,,,annual,2021-12-10,,0.0
29.0,2020-05-16,2020-05-16,usd,1.0,2703,2020-05-17,Paid,29.0,20.0,2021-07-11,INV-685243,False,AC026,297,2020-06-15,,99.0,annual,2020-11-12,True,0.0
,2020-10-27,2020-10-27,USD,,2704,2020-10-28,failed,49.0,5.0,2020-08-10,INV-155721,True,AC128,69,2020-11-26,,99.0,Y,2022-05-12,,0.0
199.0,2024-02-06,2024-02-06,USD,0.0,2705,2024-02-07,paid,99.0,,2022-04-12,INV-825700,False,AC094,73,2024-03-07,,49.0,Y,2023-02-27,,4.9
29.0,2021-02-22,2021-02-22,EUR,1.0,2706,2021-02-23,Paid,99.0,20.0,,INV-173529,False,AC118,529,2021-03-24,,,M,2020-03-23,,
29.0,2020-09-28,2020-09-28,usd,3.0,2707,2020-09-29,failed,99.0,,2021-08-09,INV-405765,True,AC134,34,2020-10-28,99.0,,M,2020-09-21,False,9.9
99.0,2020-11-23,2020-11-23,,1.0,2708,2020-11-24,unpaid,29.0,5.0,2021-12-26,INV-951787,,AC141,139,2020-12-23,,99.0,monthly,2020-05-15,True,
,2020-04-23,2020-04-23,,2.0,2709,2020-04-24,unpaid,49.0,10.0,,INV-253122,True,,532,2020-05-23,,49.0,,2024-02-26,True,0.0
29.0,2020-03-04,2020-03-04,USD,2.0,2710,2020-03-05,failed,0.0,,,INV5443,True,AC177,497,2020-04-03,,,,2020-10-01,False,0.0
29.0,2023-02-18,2023-02-18,USD,3.0,2711,2023-02-19,failed,,20.0,2022-09-21,INV-286614,True,AC017,411,2023-03-20,13.899999999999999,49.0,Y,2020-08-19,,4.9
,2022-04-03,2022-04-03,USD,0.0,2712,2022-04-04,Paid,29.0,20.0,,INV-781085,False,AC052,547,2022-05-03,,49.0,monthly,2022-02-12,True,4.9
29.0,2023-09-11,2023-09-11,usd,3.0,2713,2023-09-12,Paid,29.0,,2022-12-14,INV-195221,,AC026,374,2023-10-11,,49.0,M,2024-05-22,True,2.9
29.0,2022-04-17,2022-04-17,,1.0,2714,2022-04-18,Paid,,5.0,,INV-726363,False,AC130,103,2022-05-17,28.9,,annual,2020-12-17,,4.9
,2020-11-09,2020-11-09,EUR,2.0,2715,2020-11-10,failed,99.0,5.0,,INV-940546,True,AC171,298,2020-12-09,99.0,29.0,monthly,2020-08-20,,4.9
49.0,2022-10-02,2022-10-02,,1.0,2716,2022-10-03,unpaid,49.0,,,INV-825679,True,AC009,264,2022-11-01,,29.0,annual,2024-02-05,,4.9
29.0,2020-05-28,2020-05-28,,,2717,2020-05-29,Paid,,20.0,,INV-900335,,AC031,199,2020-06-27,,,M,2020-05-11,True,
199.0,2020-07-17,2020-07-17,usd,3.0,2718,2020-07-18,Paid,0.0,0.0,2023-03-27,INV-168631,True,AC099,14,2020-08-16,201.9,29.0,monthly,2024-01-02,False,2.9
,2021-02-06,2021-02-06,,2.0,2719,2021-02-07,paid,0.0,,,INV-973901,False,AC012,174,2021-03-08,,29.0,annual,2020-05-19,,4.9
,2021-04-07,2021-04-07,EUR,3.0,2720,2021-04-08,paid,,20.0,,INV6983,False,AC103,430,2021-05-07,,29.0,,2020-11-08,True,4.9
99.0,2020-10-27,2020-10-27,EUR,0.0,2721,2020-10-28,Paid,,10.0,,INV-367580,True,AC095,342,2020-11-26,89.0,29.0,Y,2024-08-24,False,0.0
,2021-01-31,2021-01-31,EUR,1.0,2722,2021-02-01,failed,29.0,10.0,2024-08-12,INV-421483,True,AC082,216,2021-03-02,,,M,2024-10-10,,
,2024-02-07,2024-02-07,,,2723,2024-02-08,Paid,99.0,,2024-08-08,INV-398366,True,AC020,189,2024-03-08,29.0,99.0,M,,,
199.0,2021-08-09,2021-08-09,usd,0.0,2724,2021-08-10,paid,0.0,10.0,2022-11-24,INV-361015,False,AC061,1,2021-09-08,191.9,99.0,annual,,,2.9
,2022-06-28,2022-06-28,EUR,1.0,2725,2022-06-29,failed,49.0,0.0,,INV9634,True,AC043,548,2022-07-28,,,annual,2022-11-12,False,9.9
29.0,2020-05-14,2020-05-14,,1.0,2726,2020-05-15,paid,0.0,20.0,2020-09-21,INV-384163,,AC024,6,2020-06-13,9.0,,annual,,False,0.0
29.0,2024-05-11,2024-05-11,,2.0,2727,2024-05-12,paid,29.0,5.0,,INV-925263,False,AC164,74,2024-06-10,33.9,,M,2020-10-01,False,9.9
49.0,2022-09-16,2022-09-16,,,2728,2022-09-17,paid,,20.0,,INV6428,False,AC155,245,2022-10-16,38.9,49.0,monthly,2023-11-02,,9.9
99.0,2021-07-02,2021-07-02,,1.0,2729,2021-07-03,paid,49.0,,,INV8531,True,AC104,361,2021-08-01,,,Y,2022-07-07,True,0.0
49.0,2023-05-24,2023-05-24,USD,,2730,2023-05-25,failed,,,,INV-552149,,AC131,76,2023-06-23,49.0,99.0,monthly,2020-05-06,,4.9
199.0,2021-12-10,2021-12-10,usd,0.0,2731,2021-12-11,failed,99.0,,2024-11-27,INV-818220,True,AC107,81,2022-01-09,,29.0,M,2024-12-16,,2.9
,2021-07-09,2021-07-09,USD,,2732,2021-07-10,Paid,49.0,20.0,2022-09-22,INV-594730,False,,402,2021-08-08,,99.0,Y,2020-07-24,False,
199.0,2020-04-06,2020-04-06,USD,3.0,2733,2020-04-07,failed,29.0,,,INV-553671,True,AC155,504,2020-05-06,99.0,,,2020-03-30,False,2.9
199.0,2020-01-24,2020-01-24,,1.0,2734,2020-01-25,failed,99.0,20.0,,INV-452311,,AC071,252,2020-02-23,,29.0,Y,,True,2.9
199.0,2020-08-28,2020-08-28,EUR,2.0,2735,2020-08-29,unpaid,49.0,10.0,2022-05-03,INV2053,True,AC014,283,2020-09-27,,29.0,Y,2023-03-26,False,
,2020-06-15,2020-06-15,usd,2.0,2736,2020-06-16,Paid,,20.0,,INV-267808,,AC174,25,2020-07-15,,49.0,M,2024-11-19,False,9.9
49.0,2024-04-23,2024-04-23,,2.0,2737,2024-04-24,Paid,49.0,5.0,2022-01-03,INV-680947,,AC089,165,2024-05-23,46.9,29.0,monthly,2021-08-23,,2.9
49.0,2023-11-02,2023-11-02,USD,,2738,2023-11-03,unpaid,0.0,,2024-02-03,INV-787897,True,AC125,286,2023-12-02,,29.0,monthly,2023-09-07,False,2.9
49.0,2022-03-13,2022-03-13,,0.0,2739,2022-03-14,paid,,20.0,2022-08-19,INV-193956,False,AC022,330,2022-04-12,31.9,49.0,monthly,2021-03-24,,2.9
199.0,2022-02-21,2022-02-21,EUR,2.0,2740,2022-02-22,unpaid,,20.0,2022-09-27,INV-709617,False,AC180,290,2022-03-23,188.9,,M,2020-08-20,False,9.9
49.0,2024-01-19,2024-01-19,EUR,3.0,2741,2024-01-20,unpaid,0.0,0.0,,INV-923369,True,AC080,243,2024-02-18,,99.0,monthly,2021-11-18,True,
,2020-04-23,2020-04-23,,1.0,2742,2020-04-24,paid,99.0,5.0,,INV-299229,False,AC175,195,2020-05-23,,,M,2024-12-23,True,2.9
29.0,2022-10-27,2022-10-27,usd,,2743,2022-10-28,paid,0.0,10.0,2023-12-22,INV-517720,True,AC165,520,2022-11-26,29.0,29.0,Y,2023-01-21,,0.0
99.0,2022-11-01,2022-11-01,EUR,1.0,2744,2022-11-02,paid,,0.0,,INV-853276,False,,495,2022-12-01,,29.0,annual,2023-11-23,True,
,2023-10-23,2023-10-23,,,2745,2023-10-24,unpaid,,10.0,,INV-400965,,AC035,121,2023-11-22,,29.0,Y,2022-01-24,,
49.0,2020-06-10,2020-06-10,usd,0.0,2746,2020-06-11,Paid,49.0,,,INV-535367,False,AC047,95,2020-07-10,49.0,49.0,,2020-01-23,False,9.9
99.0,2020-07-24,2020-07-24,,,2747,2020-07-25,failed,,5.0,,INV-328705,False,AC162,99,2020-08-23,,99.0,monthly,,,
49.0,2023-02-22,2023-02-22,usd,2.0,2748,2023-02-23,unpaid,49.0,5.0,2020-03-18,INV5583,False,AC037,49,2023-03-24,44.0,99.0,annual,2020-05-08,,0.0
29.0,2021-01-16,2021-01-16,usd,3.0,2749,2021-01-17,paid,,10.0,2022-07-21,INV-218673,,AC076,123,2021-02-15,28.9,29.0,,2020-08-22,True,9.9
199.0,2021-08-27,2021-08-27,USD,1.0,2750,2021-08-28,failed,49.0,20.0,,INV-780942,,AC155,466,2021-09-26,181.9,49.0,monthly,2022-05-30,,2.9
199.0,2021-04-07,2021-04-07,usd,2.0,2751,2021-04-08,failed,0.0,10.0,2020-07-25,INV-716591,False,AC132,482,2021-05-07,193.9,29.0,monthly,,False,4.9
99.0,2022-01-14,2022-01-14,USD,3.0,2752,2022-01-15,unpaid,0.0,,,INV-501792,True,AC116,286,2022-02-13,,99.0,M,2022-11-21,,4.9
,2023-08-04,2023-08-04,USD,0.0,2753,2023-08-05,failed,0.0,0.0,2020-04-14,INV-343681,,AC076,202,2023-09-03,29.0,29.0,Y,2021-11-04,,4.9
99.0,2022-03-10,2022-03-10,,3.0,2754,2022-03-11,Paid,49.0,20.0,,INV-322379,True,AC173,76,2022-04-09,,99.0,,2021-04-23,False,
,2024-11-29,2024-11-29,EUR,2.0,2755,2024-11-30,Paid,0.0,,2023-02-23,INV-802765,False,AC004,498,2024-12-29,,,monthly,2020-11-09,True,0.0
,2021-01-03,2021-01-03,usd,1.0,2756,2021-01-04,paid,,,2021-01-20,INV-617023,False,AC162,255,2021-02-02,,99.0,annual,2024-08-14,,2.9
199.0,2022-01-14,2022-01-14,usd,0.0,2757,2022-01-15,paid,49.0,20.0,,INV-430194,True,AC042,238,2022-02-13,188.9,29.0,Y,2023-08-07,,9.9
99.0,2024-02-24,2024-02-24,EUR,3.0,2758,2024-02-25,failed,29.0,5.0,2020-05-09,INV-158548,True,AC058,548,2024-03-25,49.0,99.0,M,2024-01-02,False,
99.0,2022-09-22,2022-09-22,usd,2.0,2759,2022-09-23,Paid,49.0,20.0,2022-04-08,INV-415067,True,AC099,460,2022-10-22,99.0,29.0,annual,,False,2.9
199.0,2020-04-09,2020-04-09,EUR,0.0,2760,2020-04-10,paid,0.0,,,INV-126673,True,AC169,339,2020-05-09,,29.0,monthly,,True,4.9
,2022-03-22,2022-03-22,USD,,2761,2022-03-23,failed,0.0,20.0,,INV-499516,,AC171,406,2022-04-21,,49.0,monthly,2024-10-23,True,9.9
199.0,2020-03-31,2020-03-31,,2.0,2762,2020-04-01,paid,0.0,,2022-01-26,INV3188,False,AC124,133,2020-04-30,,29.0,Y,2024-06-16,,0.0
,2023-07-01,2023-07-01,USD,2.0,2763,2023-07-02,paid,49.0,20.0,2022-02-05,INV-457303,True,AC135,124,2023-07-31,,29.0,annual,2020-06-15,False,4.9
,2020-12-03,2020-12-03,EUR,2.0,2764,2020-12-04,failed,29.0,10.0,,INV-266195,False,AC085,61,2021-01-02,,49.0,monthly,2023-10-28,,
199.0,2020-10-04,2020-10-04,EUR,0.0,2765,2020-10-05,unpaid,99.0,5.0,2020-05-15,INV-982872,False,AC160,24,2020-11-03,194.0,99.0,annual,2023-02-15,False,0.0
199.0,2024-04-20,2024-04-20,usd,,2766,2024-04-21,failed,,,,INV-111075,,AC173,472,2024-05-20,,99.0,monthly,2023-12-07,,2.9
49.0,2021-04-18,2021-04-18,USD,,2767,2021-04-19,paid,0.0,20.0,,INV-200834,True,AC107,115,2021-05-18,,49.0,,2023-08-21,,
29.0,2023-06-30,2023-06-30,EUR,0.0,2768,2023-07-01,Paid,29.0,0.0,,INV-567355,True,AC083,547,2023-07-30,31.9,,,2022-04-26,True,2.9
29.0,2021-12-15,2021-12-15,,1.0,2769,2021-12-16,failed,99.0,,,INV-688452,,AC090,505,2022-01-14,,99.0,annual,2022-09-21,True,
99.0,2023-07-14,2023-07-14,,0.0,2770,2023-07-15,failed,99.0,0.0,,INV-860069,,AC118,141,2023-08-13,,29.0,Y,2020-11-08,True,
199.0,2023-11-21,2023-11-21,USD,2.0,2771,2023-11-22,paid,49.0,5.0,2024-10-07,INV1650,,AC089,293,2023-12-21,203.9,99.0,M,2024-09-29,True,9.9
199.0,2023-02-15,2023-02-15,usd,2.0,2772,2023-02-16,failed,,20.0,2024-09-30,INV-550824,False,AC069,17,2023-03-17,,29.0,monthly,2020-07-11,False,
29.0,2023-07-12,2023-07-12,,0.0,2773,2023-07-13,failed,99.0,10.0,2022-11-25,INV2785,False,AC070,359,2023-08-11,23.9,49.0,annual,2020-08-03,True,4.9
,2022-03-26,2022-03-26,,3.0,2774,2022-03-27,unpaid,49.0,,,INV9439,True,AC146,416,2022-04-25,29.0,49.0,monthly,2023-08-18,False,0.0
199.0,2020-09-09,2020-09-09,,0.0,2775,2020-09-10,Paid,29.0,5.0,2020-06-26,INV-570353,False,AC125,506,2020-10-09,198.9,,M,2023-09-23,,4.9
,2022-02-17,2022-02-17,USD,1.0,2776,2022-02-18,Paid,0.0,20.0,,INV1861,True,AC019,13,2022-03-19,99.0,49.0,annual,2021-07-13,,0.0
,2024-09-17,2024-09-17,usd,0.0,2777,2024-09-18,paid,,,2021-02-10,INV8935,,AC056,143,2024-10-17,,99.0,annual,2023-07-28,True,4.9
199.0,2022-07-05,2022-07-05,EUR,3.0,2778,2022-07-06,Paid,0.0,,2023-09-24,INV-675177,,AC180,11,2022-08-04,,99.0,monthly,2021-11-11,True,9.9
,2022-04-11,2022-04-11,,0.0,2779,2022-04-12,paid,49.0,10.0,,INV-627839,True,AC059,17,2022-05-11,,49.0,Y,2024-09-05,True,2.9
99.0,2022-01-19,2022-01-19,USD,3.0,2780,2022-01-20,failed,29.0,10.0,,INV-625950,False,AC094,517,2022-02-18,89.0,99.0,annual,2024-03-27,,0.0
29.0,2021-02-11,2021-02-11,EUR,2.0,2781,2021-02-12,paid,0.0,5.0,,INV-968411,True,AC127,5,2021-03-13,,29.0,,2020-02-03,False,
49.0,2022-05-16,2022-05-16,usd,3.0,2782,2022-05-17,paid,99.0,0.0,,INV-576671,False,,509,2022-06-15,,29.0,annual,2021-04-30,False,9.9
,2021-12-11,2021-12-11,USD,,2783,2021-12-12,failed,,10.0,2024-12-28,INV-428850,True,AC180,540,2022-01-10,99.0,,annual,2023-04-12,,9.9
29.0,2020-09-21,2020-09-21,USD,0.0,2784,2020-09-22,unpaid,99.0,,,INV-844707,,AC031,184,2020-10-21,29.0,99.0,M,2022-09-29,,
199.0,2021-05-17,2021-05-17,,0.0,2785,2021-05-18,paid,0.0,5.0,2024-07-01,INV-692982,,AC070,335,2021-06-16,49.0,99.0,Y,2021-05-29,False,0.0
99.0,2023-12-24,2023-12-24,EUR,1.0,2786,2023-12-25,paid,99.0,20.0,,INV-727044,False,AC133,385,2024-01-23,,99.0,annual,,False,
29.0,2023-10-24,2023-10-24,USD,3.0,2787,2023-10-25,failed,,20.0,2022-06-27,INV-759382,False,AC016,328,2023-11-23,9.0,,Y,2024-08-19,True,0.0
99.0,2024-01-20,2024-01-20,USD,0.0,2788,2024-01-21,Paid,,0.0,2023-03-22,INV-302524,False,AC092,472,2024-02-19,108.9,29.0,Y,2023-08-03,False,9.9
,2022-06-09,2022-06-09,EUR,3.0,2789,2022-06-10,Paid,,0.0,,INV-101216,False,AC068,308,2022-07-09,,,annual,2023-08-09,,0.0
,2021-11-07,2021-11-07,EUR,,2790,2021-11-08,unpaid,,0.0,,INV-644651,,AC057,398,2021-12-07,,29.0,M,2024-03-27,True,
99.0,2021-10-22,2021-10-22,usd,1.0,2791,2021-10-23,Paid,,0.0,2021-08-16,INV4436,True,AC113,507,2021-11-21,49.0,99.0,Y,2022-05-19,True,2.9
49.0,2023-01-25,2023-01-25,USD,1.0,2792,2023-01-26,unpaid,0.0,10.0,2023-04-27,INV-302487,,AC137,8,2023-02-24,99.0,99.0,annual,2022-11-13,False,
,2021-05-12,2021-05-12,,2.0,2793,2021-05-13,unpaid,29.0,0.0,2022-06-20,INV-318450,,AC045,490,2021-06-11,,,M,2022-09-14,True,2.9
199.0,2024-10-18,2024-10-18,EUR,2.0,2794,2024-10-19,unpaid,,0.0,2021-08-19,INV-442822,,AC060,7,2024-11-17,,29.0,,2024-06-01,False,0.0
199.0,2020-02-22,2020-02-22,EUR,1.0,2795,2020-02-23,unpaid,0.0,5.0,2022-03-25,INV-663452,,AC056,369,2020-03-23,29.0,,Y,2020-04-09,True,4.9
49.0,2021-01-23,2021-01-23,EUR,0.0,2796,2021-01-24,unpaid,49.0,5.0,2021-12-03,INV-503048,,AC152,148,2021-02-22,29.0,,,2021-10-08,,4.9
199.0,2023-03-04,2023-03-04,USD,1.0,2797,2023-03-05,unpaid,99.0,,,INV-532603,True,AC095,415,2023-04-03,99.0,99.0,Y,2021-06-01,True,
199.0,2024-11-13,2024-11-13,EUR,,2798,2024-11-14,Paid,49.0,20.0,2021-04-24,INV-311256,,AC012,137,2024-12-13,188.9,99.0,Y,2023-03-08,,9.9
99.0,2024-07-04,2024-07-04,EUR,0.0,2799,2024-07-05,failed,,20.0,2024-11-01,INV-808630,True,AC046,472,2024-08-03,,,annual,2023-04-22,False,9.9
49.0,2020-12-04,2020-12-04,EUR,3.0,2800,2020-12-05,unpaid,49.0,20.0,,INV-364788,True,AC066,450,2021-01-03,29.0,,M,2023-11-06,True,0.0
199.0,2024-01-16,2024-01-16,USD,1.0,2801,2024-01-17,unpaid,49.0,5.0,2022-08-25,INV-947373,,AC114,548,2024-02-15,29.0,99.0,monthly,2020-07-13,,0.0
29.0,2021-05-03,2021-05-03,USD,,2802,2021-05-04,failed,,5.0,,INV5116,,AC141,187,2021-06-02,33.9,29.0,,,False,9.9
